max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,val_mae,test_mae,test_r2,trees
4,0.03,0.6,0.8,5,9.488919258117676,9.55268669128418,0.3659607172012329,226
4,0.03,0.6,0.8,10,9.459630966186523,9.51284122467041,0.37130206823349,212
4,0.03,0.7,0.6,1,9.457565307617188,9.461078643798828,0.3737468719482422,209
4,0.03,0.7,0.6,3,9.454298973083496,9.49887752532959,0.36982280015945435,197
4,0.03,0.7,0.6,5,9.470502853393555,9.48582935333252,0.37117379903793335,195
4,0.03,0.7,0.6,10,9.456705093383789,9.479103088378906,0.37168633937835693,195
4,0.03,0.7,0.7,1,9.42558479309082,9.44767951965332,0.3755606412887573,201
4,0.03,0.7,0.7,3,9.429450988769531,9.44798755645752,0.3742085099220276,208
4,0.03,0.7,0.7,5,9.400300025939941,9.455938339233398,0.37722814083099365,238
4,0.03,0.7,0.7,10,9.403899192810059,9.459243774414062,0.3716549873352051,197
4,0.03,0.7,0.8,1,9.415495872497559,9.508106231689453,0.37075114250183105,195
4,0.03,0.7,0.8,3,9.40945053100586,9.503036499023438,0.37194007635116577,202
4,0.03,0.7,0.8,5,9.408232688903809,9.505171775817871,0.3724943995475769,237
4,0.03,0.7,0.8,10,9.3806734085083,9.502521514892578,0.37138015031814575,275
4,0.03,0.8,0.6,1,9.47913646697998,9.493609428405762,0.36943209171295166,218
4,0.03,0.8,0.6,3,9.449677467346191,9.473848342895508,0.3720141649246216,235
4,0.03,0.8,0.6,5,9.443445205688477,9.474773406982422,0.37356841564178467,223
4,0.03,0.8,0.6,10,9.440547943115234,9.471418380737305,0.37038499116897583,212
4,0.03,0.8,0.7,1,9.400341987609863,9.488188743591309,0.3703041076660156,237
4,0.03,0.8,0.7,3,9.453227043151855,9.47106647491455,0.37300676107406616,237
4,0.03,0.8,0.7,5,9.413440704345703,9.47097110748291,0.37230855226516724,237
4,0.03,0.8,0.7,10,9.42805290222168,9.473885536193848,0.3724524974822998,219
4,0.03,0.8,0.8,1,9.420488357543945,9.506284713745117,0.3698049783706665,257
4,0.03,0.8,0.8,3,9.432973861694336,9.493566513061523,0.3683663606643677,223
4,0.03,0.8,0.8,5,9.44283390045166,9.49384880065918,0.37108540534973145,256
4,0.03,0.8,0.8,10,9.43051528930664,9.460721969604492,0.372003972530365,256
4,0.05,0.6,0.6,1,9.444887161254883,9.51451587677002,0.36761176586151123,113
4,0.05,0.6,0.6,3,9.457449913024902,9.546463966369629,0.36547625064849854,125
4,0.05,0.6,0.6,5,9.467669486999512,9.520344734191895,0.36633914709091187,91
4,0.05,0.6,0.6,10,9.426772117614746,9.523087501525879,0.3661966919898987,131
4,0.05,0.6,0.7,1,9.480669021606445,9.550189018249512,0.3644397258758545,124
4,0.05,0.6,0.7,3,9.422263145446777,9.507264137268066,0.36881881952285767,134
4,0.05,0.6,0.7,5,9.46760368347168,9.518869400024414,0.3656696677207947,130
4,0.05,0.6,0.7,10,9.447339057922363,9.51279354095459,0.3692033886909485,126
4,0.05,0.6,0.8,1,9.427494049072266,9.494999885559082,0.3641054034233093,142
4,0.05,0.6,0.8,3,9.43245792388916,9.468192100524902,0.3660465478897095,164
4,0.05,0.6,0.8,5,9.452529907226562,9.484259605407715,0.36975306272506714,111
4,0.05,0.6,0.8,10,9.463358879089355,9.482977867126465,0.3687383532524109,124
4,0.05,0.7,0.6,1,9.415525436401367,9.494521141052246,0.3743991255760193,183
4,0.05,0.7,0.6,3,9.439230918884277,9.504292488098145,0.3662562370300293,119
4,0.05,0.7,0.6,5,9.395796775817871,9.444802284240723,0.3753572106361389,180
4,0.05,0.7,0.6,10,9.365477561950684,9.51379108428955,0.3660365343093872,203
4,0.05,0.7,0.7,1,9.419987678527832,9.45702075958252,0.3721190094947815,134
4,0.05,0.7,0.7,3,9.40960693359375,9.501296997070312,0.3735730051994324,183
4,0.05,0.7,0.7,5,9.424837112426758,9.43661117553711,0.375779926776886,122
4,0.05,0.7,0.7,10,9.387752532958984,9.454751968383789,0.37654149532318115,211
4,0.05,0.7,0.8,1,9.456771850585938,9.519579887390137,0.3684110641479492,122
4,0.05,0.7,0.8,3,9.383191108703613,9.56251335144043,0.36803871393203735,237
4,0.05,0.7,0.8,5,9.391587257385254,9.529529571533203,0.3668467402458191,200
4,0.05,0.7,0.8,10,9.420339584350586,9.532517433166504,0.3689694404602051,118
4,0.05,0.8,0.6,1,9.444710731506348,9.551111221313477,0.36640679836273193,123
4,0.05,0.8,0.6,3,9.475593566894531,9.53122615814209,0.36880987882614136,121
4,0.05,0.8,0.6,5,9.449822425842285,9.536017417907715,0.3671574592590332,123
4,0.05,0.8,0.6,10,9.435551643371582,9.574905395507812,0.3638511896133423,127
4,0.05,0.8,0.7,1,9.476924896240234,9.540375709533691,0.36539697647094727,134
4,0.05,0.8,0.7,3,9.483460426330566,9.533426284790039,0.3685898780822754,134
4,0.05,0.8,0.7,5,9.451789855957031,9.524596214294434,0.36959946155548096,137
4,0.05,0.8,0.7,10,9.437599182128906,9.476016998291016,0.37332314252853394,137
4,0.05,0.8,0.8,1,9.442902565002441,9.52587890625,0.36730659008026123,133
4,0.05,0.8,0.8,3,9.483345985412598,9.501005172729492,0.3674588203430176,113
4,0.05,0.8,0.8,5,9.403717041015625,9.508464813232422,0.36989182233810425,134
4,0.05,0.8,0.8,10,9.432875633239746,9.500983238220215,0.3690229058265686,110
5,0.005,0.6,0.6,1,9.461200714111328,9.532936096191406,0.36927491426467896,890
5,0.005,0.6,0.6,3,9.442523002624512,9.530945777893066,0.3705006241798401,994
5,0.005,0.6,0.6,5,9.438843727111816,9.507391929626465,0.37155842781066895,960
5,0.005,0.6,0.6,10,9.450515747070312,9.489048957824707,0.3734111189842224,989
5,0.005,0.6,0.7,1,9.462931632995605,9.497855186462402,0.372993528842926,951
5,0.005,0.6,0.7,3,9.4711332321167,9.492446899414062,0.37317872047424316,992
5,0.005,0.6,0.7,5,9.479911804199219,9.499420166015625,0.372139573097229,951
5,0.005,0.6,0.7,10,9.461316108703613,9.457942962646484,0.37519025802612305,923
5,0.005,0.6,0.8,1,9.466155052185059,9.49013614654541,0.3735363483428955,988
5,0.005,0.6,0.8,3,9.471551895141602,9.489336013793945,0.37375837564468384,988
5,0.005,0.6,0.8,5,9.455574989318848,9.476414680480957,0.37478792667388916,983
5,0.005,0.6,0.8,10,9.445808410644531,9.443089485168457,0.3771722912788391,940
5,0.005,0.7,0.6,1,9.449953079223633,9.508092880249023,0.37289321422576904,990
5,0.005,0.7,0.6,3,9.434700965881348,9.514477729797363,0.3718428611755371,990
5,0.005,0.7,0.6,5,9.455992698669434,9.518604278564453,0.3718889355659485,826
5,0.005,0.7,0.6,10,9.430593490600586,9.486869812011719,0.37351810932159424,990
5,0.005,0.7,0.7,1,9.46425724029541,9.51533317565918,0.3719812035560608,969
5,0.005,0.7,0.7,3,9.472186088562012,9.515620231628418,0.3715851902961731,809
5,0.005,0.7,0.7,5,9.45938491821289,9.518026351928711,0.3707793951034546,999
5,0.005,0.7,0.7,10,9.431571960449219,9.471731185913086,0.37441378831863403,981
5,0.005,0.7,0.8,1,9.473685264587402,9.500983238220215,0.37297362089157104,912
5,0.005,0.7,0.8,3,9.45765495300293,9.506667137145996,0.37275230884552,970
5,0.005,0.7,0.8,5,9.460282325744629,9.49240779876709,0.3731905221939087,917
5,0.005,0.7,0.8,10,9.448179244995117,9.478672981262207,0.37442243099212646,934
5,0.005,0.8,0.6,1,9.443657875061035,9.497523307800293,0.37270820140838623,999
5,0.005,0.8,0.6,3,9.442849159240723,9.502490997314453,0.37193870544433594,996
5,0.005,0.8,0.6,5,9.446122169494629,9.501679420471191,0.37237781286239624,993
5,0.005,0.8,0.6,10,9.444473266601562,9.485830307006836,0.3726087212562561,989
5,0.005,0.8,0.7,1,9.440962791442871,9.495683670043945,0.37301403284072876,999
5,0.005,0.8,0.7,3,9.43365478515625,9.505350112915039,0.3724386692047119,989
5,0.005,0.8,0.7,5,9.43110466003418,9.497289657592773,0.3726227879524231,988
5,0.005,0.8,0.7,10,9.436188697814941,9.478449821472168,0.37475812435150146,984
5,0.005,0.8,0.8,1,9.450587272644043,9.483922958374023,0.3748810887336731,992
5,0.005,0.8,0.8,3,9.464319229125977,9.48222541809082,0.3746018409729004,990
5,0.005,0.8,0.8,5,9.456271171569824,9.48649787902832,0.37309587001800537,988
5,0.005,0.8,0.8,10,9.457939147949219,9.46540641784668,0.3741227984428406,990
5,0.01,0.6,0.6,1,9.478178977966309,9.51241397857666,0.37191545963287354,603
5,0.01,0.6,0.6,3,9.477971076965332,9.51024341583252,0.3720476031303406,603
5,0.01,0.6,0.6,5,9.496682167053223,9.534367561340332,0.3689626455307007,476
5,0.01,0.6,0.6,10,9.46306037902832,9.485858917236328,0.37391769886016846,614
5,0.01,0.6,0.7,1,9.475142478942871,9.543513298034668,0.36826270818710327,471
5,0.01,0.6,0.7,3,9.481870651245117,9.538139343261719,0.3687089681625366,477
5,0.01,0.6,0.7,5,9.497265815734863,9.520159721374512,0.36960381269454956,477
5,0.01,0.6,0.7,10,9.468246459960938,9.486696243286133,0.37219834327697754,536
5,0.01,0.6,0.8,1,9.464241027832031,9.52471923828125,0.3688424229621887,443
5,0.01,0.6,0.8,3,9.459033966064453,9.527307510375977,0.3682129383087158,430
5,0.01,0.6,0.8,5,9.459394454956055,9.521834373474121,0.36860716342926025,474
5,0.01,0.6,0.8,10,9.442170143127441,9.496163368225098,0.3703620433807373,481
5,0.01,0.7,0.6,1,9.4436616897583,9.465011596679688,0.3777068853378296,520
5,0.01,0.7,0.6,3,9.463658332824707,9.458894729614258,0.37738925218582153,522
5,0.01,0.7,0.6,5,9.441300392150879,9.469321250915527,0.3770367503166199,521
5,0.01,0.7,0.6,10,9.416210174560547,9.48008918762207,0.37601137161254883,517
5,0.01,0.7,0.7,1,9.47319507598877,9.503382682800293,0.3726295232772827,484
5,0.01,0.7,0.7,3,9.464669227600098,9.513222694396973,0.3712402582168579,484
5,0.01,0.7,0.7,5,9.460373878479004,9.494877815246582,0.3735693097114563,477
5,0.01,0.7,0.7,10,9.435688972473145,9.487116813659668,0.3741711378097534,483
5,0.01,0.7,0.8,1,9.471122741699219,9.48656177520752,0.37513673305511475,473
5,0.01,0.7,0.8,3,9.480920791625977,9.50056266784668,0.373176634311676,476
5,0.01,0.7,0.8,5,9.460169792175293,9.470916748046875,0.37445002794265747,483
5,0.01,0.7,0.8,10,9.458645820617676,9.479125022888184,0.3745790123939514,476
5,0.01,0.8,0.6,1,9.431611061096191,9.503997802734375,0.3721435070037842,521
5,0.01,0.8,0.6,3,9.417928695678711,9.500329971313477,0.3718211054801941,522
5,0.01,0.8,0.6,5,9.43262004852295,9.505197525024414,0.37192273139953613,522
5,0.01,0.8,0.6,10,9.431132316589355,9.472697257995605,0.37427395582199097,529
5,0.01,0.8,0.7,1,9.448370933532715,9.531618118286133,0.3686524033546448,603
5,0.01,0.8,0.7,3,9.450338363647461,9.523063659667969,0.3694431185722351,603
5,0.01,0.8,0.7,5,9.462377548217773,9.501259803771973,0.37100106477737427,522
5,0.01,0.8,0.7,10,9.424731254577637,9.492293357849121,0.3720325231552124,537
5,0.01,0.8,0.8,1,9.444393157958984,9.517472267150879,0.3691386580467224,603
5,0.01,0.8,0.8,3,9.454099655151367,9.508193969726562,0.37076735496520996,522
5,0.01,0.8,0.8,5,9.4609375,9.490544319152832,0.3718656301498413,522
5,0.01,0.8,0.8,10,9.451364517211914,9.479141235351562,0.37186384201049805,523
5,0.02,0.6,0.6,1,9.464447021484375,9.522767066955566,0.37122082710266113,258
5,0.02,0.6,0.6,3,9.446571350097656,9.5454683303833,0.36946505308151245,360
5,0.02,0.6,0.6,5,9.474411010742188,9.525068283081055,0.3713862895965576,254
5,0.02,0.6,0.6,10,9.485845565795898,9.546526908874512,0.37037646770477295,210
5,0.02,0.6,0.7,1,9.466289520263672,9.521056175231934,0.37145280838012695,236
5,0.02,0.6,0.7,3,9.44759750366211,9.521852493286133,0.3718987703323364,235
5,0.02,0.6,0.7,5,9.474761962890625,9.511932373046875,0.37098246812820435,258
5,0.02,0.6,0.7,10,9.47803783416748,9.495654106140137,0.3718850612640381,266
5,0.02,0.6,0.8,1,9.46757698059082,9.479208946228027,0.373196005821228,241
5,0.02,0.6,0.8,3,9.437058448791504,9.471747398376465,0.3749386668205261,256
5,0.02,0.6,0.8,5,9.466442108154297,9.485394477844238,0.3755199909210205,266
5,0.02,0.6,0.8,10,9.451071739196777,9.479808807373047,0.3736017942428589,267
5,0.02,0.7,0.6,1,9.434239387512207,9.505908012390137,0.37345820665359497,260
5,0.02,0.7,0.6,3,9.439667701721191,9.50829029083252,0.3727765679359436,274
5,0.02,0.7,0.6,5,9.42741870880127,9.478235244750977,0.37665486335754395,274
5,0.02,0.7,0.6,10,9.454259872436523,9.491246223449707,0.37292855978012085,267
5,0.02,0.7,0.7,1,9.434111595153809,9.49315071105957,0.37398862838745117,272
5,0.02,0.7,0.7,3,9.420014381408691,9.50802230834961,0.3702998161315918,298
5,0.02,0.7,0.7,5,9.420424461364746,9.475242614746094,0.37227916717529297,275
5,0.02,0.7,0.7,10,9.430694580078125,9.488603591918945,0.37175583839416504,262
5,0.02,0.7,0.8,1,9.41735553741455,9.513509750366211,0.3687763214111328,249
5,0.02,0.7,0.8,3,9.407601356506348,9.48323917388916,0.3712180256843567,282
5,0.02,0.7,0.8,5,9.392871856689453,9.499024391174316,0.3690063953399658,291
5,0.02,0.7,0.8,10,9.440382957458496,9.451332092285156,0.36979877948760986,254
5,0.02,0.8,0.6,1,9.398666381835938,9.50117301940918,0.3720003366470337,258
5,0.02,0.8,0.6,3,9.422564506530762,9.516301155090332,0.37123292684555054,258
5,0.02,0.8,0.6,5,9.415799140930176,9.525918006896973,0.3699948191642761,285
5,0.02,0.8,0.6,10,9.435368537902832,9.49966812133789,0.37233859300613403,258
5,0.02,0.8,0.7,1,9.422269821166992,9.492679595947266,0.3713970184326172,256
5,0.02,0.8,0.7,3,9.421578407287598,9.514204025268555,0.3705829977989197,316
5,0.02,0.8,0.7,5,9.417232513427734,9.466584205627441,0.3754160404205322,256
5,0.02,0.8,0.7,10,9.448165893554688,9.46805191040039,0.3745431900024414,256
5,0.02,0.8,0.8,1,9.440159797668457,9.50361442565918,0.37206560373306274,333
5,0.02,0.8,0.8,3,9.432854652404785,9.50971794128418,0.3713081479072571,316
5,0.02,0.8,0.8,5,9.43368148803711,9.47915267944336,0.3724195957183838,275
5,0.02,0.8,0.8,10,9.458950996398926,9.485028266906738,0.37178587913513184,290
5,0.03,0.6,0.6,1,9.477202415466309,9.583449363708496,0.3614339232444763,157
5,0.03,0.6,0.6,3,9.4899320602417,9.581367492675781,0.36453360319137573,157
5,0.03,0.6,0.6,5,9.469828605651855,9.55102825164795,0.36453330516815186,157
5,0.03,0.6,0.6,10,9.513026237487793,9.580185890197754,0.35977286100387573,141
5,0.03,0.6,0.7,1,9.482850074768066,9.580694198608398,0.3622252345085144,241
5,0.03,0.6,0.7,3,9.511104583740234,9.55223274230957,0.36306649446487427,177
5,0.03,0.6,0.7,5,9.539825439453125,9.62037467956543,0.3602457046508789,113
5,0.03,0.6,0.7,10,9.513056755065918,9.54352855682373,0.3645244836807251,155
5,0.03,0.6,0.8,1,9.52308464050293,9.567524909973145,0.36353641748428345,226
5,0.03,0.6,0.8,3,9.471908569335938,9.533594131469727,0.3650129437446594,213
5,0.03,0.6,0.8,5,9.50760555267334,9.554697036743164,0.36615967750549316,128
5,0.03,0.6,0.8,10,9.553494453430176,9.589153289794922,0.3655017018318176,190
5,0.03,0.7,0.6,1,9.472301483154297,9.536553382873535,0.3694128394126892,270
5,0.03,0.7,0.6,3,9.427472114562988,9.502666473388672,0.37137752771377563,272
5,0.03,0.7,0.6,5,9.460415840148926,9.506156921386719,0.37051820755004883,238
5,0.03,0.7,0.6,10,9.468124389648438,9.495538711547852,0.37066757678985596,183
5,0.03,0.7,0.7,1,9.399493217468262,9.502242088317871,0.3731825351715088,202
5,0.03,0.7,0.7,3,9.407444953918457,9.535964012145996,0.3708178997039795,202
5,0.03,0.7,0.7,5,9.442156791687012,9.47896957397461,0.3724437952041626,201
5,0.03,0.7,0.7,10,9.414341926574707,9.47670841217041,0.3704608082771301,195
5,0.03,0.7,0.8,1,9.35878849029541,9.537941932678223,0.3633202314376831,252
5,0.03,0.7,0.8,3,9.389307022094727,9.522292137145996,0.362842321395874,222
5,0.03,0.7,0.8,5,9.399850845336914,9.45968246459961,0.3717886805534363,216
5,0.03,0.7,0.8,10,9.363035202026367,9.479323387145996,0.3709980845451355,237
5,0.03,0.8,0.6,1,9.432920455932617,9.4786376953125,0.3724052309989929,258
5,0.03,0.8,0.6,3,9.421594619750977,9.466073989868164,0.37309813499450684,256
5,0.03,0.8,0.6,5,9.430877685546875,9.460186004638672,0.3726152181625366,199
5,0.03,0.8,0.6,10,9.469239234924316,9.493051528930664,0.36878687143325806,140
5,0.03,0.8,0.7,1,9.48933219909668,9.51447582244873,0.37237322330474854,124
5,0.03,0.8,0.7,3,9.469080924987793,9.483147621154785,0.3743327260017395,155
5,0.03,0.8,0.7,5,9.427106857299805,9.475738525390625,0.3734251856803894,237
5,0.03,0.8,0.7,10,9.457178115844727,9.465005874633789,0.3745899200439453,166
5,0.03,0.8,0.8,1,9.398921966552734,9.521622657775879,0.3719290494918823,290
5,0.03,0.8,0.8,3,9.456385612487793,9.50796890258789,0.3738834261894226,173
5,0.03,0.8,0.8,5,9.457688331604004,9.4696626663208,0.37920767068862915,149
5,0.03,0.8,0.8,10,9.480263710021973,9.464712142944336,0.3734142780303955,151
5,0.05,0.6,0.6,1,9.4065523147583,9.569130897521973,0.36669641733169556,124
5,0.05,0.6,0.6,3,9.4797945022583,9.622651100158691,0.36615514755249023,125
5,0.05,0.6,0.6,5,9.392053604125977,9.577552795410156,0.3670598268508911,102
5,0.05,0.6,0.6,10,9.417216300964355,9.515761375427246,0.3718147277832031,113
5,0.05,0.6,0.7,1,9.424580574035645,9.617618560791016,0.3616655468940735,108
5,0.05,0.6,0.7,3,9.458433151245117,9.557853698730469,0.36278849840164185,137
5,0.05,0.6,0.7,5,9.481334686279297,9.55025863647461,0.36588597297668457,120
5,0.05,0.6,0.7,10,9.426094055175781,9.505202293395996,0.36537230014801025,92
5,0.05,0.6,0.8,1,9.521448135375977,9.598140716552734,0.36123979091644287,108
5,0.05,0.6,0.8,3,9.516622543334961,9.56746768951416,0.3657795786857605,108
5,0.05,0.6,0.8,5,9.583338737487793,9.522700309753418,0.37157583236694336,92
5,0.05,0.6,0.8,10,9.484296798706055,9.444408416748047,0.37542563676834106,142
5,0.05,0.7,0.6,1,9.457907676696777,9.58028793334961,0.365780770778656,115
5,0.05,0.7,0.6,3,9.511578559875488,9.543196678161621,0.3686245083808899,106
5,0.05,0.7,0.6,5,9.390799522399902,9.538064956665039,0.36781883239746094,208
5,0.05,0.7,0.6,10,9.449289321899414,9.494640350341797,0.37041836977005005,189
5,0.05,0.7,0.7,1,9.459064483642578,9.552277565002441,0.3673325777053833,132
5,0.05,0.7,0.7,3,9.433186531066895,9.589309692382812,0.36491090059280396,127
5,0.05,0.7,0.7,5,9.439970970153809,9.557273864746094,0.3660063147544861,134
5,0.05,0.7,0.7,10,9.489160537719727,9.550341606140137,0.3639228343963623,100
5,0.05,0.7,0.8,1,9.359770774841309,9.54022216796875,0.3682425618171692,127
5,0.05,0.7,0.8,3,9.39171314239502,9.506388664245605,0.3684435486793518,158
5,0.05,0.7,0.8,5,9.377957344055176,9.50110149383545,0.3714204430580139,134
5,0.05,0.7,0.8,10,9.466023445129395,9.513456344604492,0.3694753050804138,91
5,0.05,0.8,0.6,1,9.450004577636719,9.575748443603516,0.35986757278442383,128
5,0.05,0.8,0.6,3,9.488323211669922,9.588072776794434,0.36123228073120117,127
5,0.05,0.8,0.6,5,9.510967254638672,9.548912048339844,0.36700552701950073,137
5,0.05,0.8,0.6,10,9.47294807434082,9.548073768615723,0.3613883852958679,113
5,0.05,0.8,0.7,1,9.484667778015137,9.523219108581543,0.37407588958740234,132
5,0.05,0.8,0.7,3,9.517822265625,9.56568431854248,0.36878126859664917,94
5,0.05,0.8,0.7,5,9.474916458129883,9.497016906738281,0.37396204471588135,132
5,0.05,0.8,0.7,10,9.434337615966797,9.557496070861816,0.3685340881347656,137
5,0.05,0.8,0.8,1,9.490046501159668,9.483274459838867,0.3743462562561035,124
5,0.05,0.8,0.8,3,9.493284225463867,9.461344718933105,0.37238138914108276,121
5,0.05,0.8,0.8,5,9.52200698852539,9.436284065246582,0.3789832592010498,97
5,0.05,0.8,0.8,10,9.49362564086914,9.461459159851074,0.3756614327430725,110
6,0.005,0.6,0.6,1,9.46557903289795,9.562468528747559,0.36682766675949097,988
6,0.005,0.6,0.6,3,9.463750839233398,9.540369033813477,0.368699312210083,988
6,0.005,0.6,0.6,5,9.452670097351074,9.541555404663086,0.3691798448562622,989
6,0.005,0.6,0.6,10,9.458606719970703,9.485528945922852,0.3749963045120239,868
6,0.005,0.6,0.7,1,9.476548194885254,9.532154083251953,0.3706675171852112,855
6,0.005,0.6,0.7,3,9.486598014831543,9.528924942016602,0.37018585205078125,941
6,0.005,0.6,0.7,5,9.456154823303223,9.50472354888916,0.3718758225440979,924
6,0.005,0.6,0.7,10,9.450933456420898,9.467472076416016,0.3742893934249878,922
6,0.005,0.6,0.8,1,9.461539268493652,9.514832496643066,0.3714562654495239,850
6,0.005,0.6,0.8,3,9.478560447692871,9.504969596862793,0.37203294038772583,855
6,0.005,0.6,0.8,5,9.435212135314941,9.478235244750977,0.3734731674194336,952
6,0.005,0.6,0.8,10,9.43857479095459,9.450810432434082,0.3744707703590393,876
6,0.005,0.7,0.6,1,9.462060928344727,9.522126197814941,0.37187033891677856,990
6,0.005,0.7,0.6,3,9.475939750671387,9.537817001342773,0.37019145488739014,944
6,0.005,0.7,0.6,5,9.45543384552002,9.52058219909668,0.3713359236717224,990
6,0.005,0.7,0.6,10,9.42085075378418,9.483355522155762,0.3738526701927185,981
6,0.005,0.7,0.7,1,9.470203399658203,9.499573707580566,0.3744350075721741,949
6,0.005,0.7,0.7,3,9.46388053894043,9.510137557983398,0.3723413944244385,855
6,0.005,0.7,0.7,5,9.460953712463379,9.506916999816895,0.3726975917816162,984
6,0.005,0.7,0.7,10,9.435532569885254,9.466702461242676,0.3754813075065613,939
6,0.005,0.7,0.8,1,9.455536842346191,9.488967895507812,0.37440019845962524,982
6,0.005,0.7,0.8,3,9.465615272521973,9.49768352508545,0.3732672333717346,859
6,0.005,0.7,0.8,5,9.44973087310791,9.483720779418945,0.3744635581970215,937
6,0.005,0.7,0.8,10,9.452615737915039,9.455306053161621,0.3777502775192261,933
6,0.005,0.8,0.6,1,9.456466674804688,9.51889705657959,0.3712301254272461,999
6,0.005,0.8,0.6,3,9.45969009399414,9.53320598602295,0.3701581358909607,999
6,0.005,0.8,0.6,5,9.457813262939453,9.508126258850098,0.37322866916656494,982
6,0.005,0.8,0.6,10,9.482319831848145,9.520116806030273,0.37206321954727173,806
6,0.005,0.8,0.7,1,9.482995986938477,9.548914909362793,0.36984604597091675,984
6,0.005,0.8,0.7,3,9.488321304321289,9.55084228515625,0.3689853549003601,993
6,0.005,0.8,0.7,5,9.480351448059082,9.533068656921387,0.37117618322372437,981
6,0.005,0.8,0.7,10,9.480082511901855,9.500569343566895,0.3747103810310364,869
6,0.005,0.8,0.8,1,9.500337600708008,9.54223346710205,0.3702465891838074,718
6,0.005,0.8,0.8,3,9.48884105682373,9.520414352416992,0.3716990351676941,933
6,0.005,0.8,0.8,5,9.483086585998535,9.491554260253906,0.3738108277320862,869
6,0.005,0.8,0.8,10,9.4690523147583,9.484527587890625,0.37493956089019775,938
6,0.01,0.6,0.6,1,9.503496170043945,9.557528495788574,0.36903566122055054,421
6,0.01,0.6,0.6,3,9.485237121582031,9.524961471557617,0.37275195121765137,533
6,0.01,0.6,0.6,5,9.4893798828125,9.5648775100708,0.36874109506607056,564
6,0.01,0.6,0.6,10,9.463872909545898,9.477248191833496,0.37489598989486694,564
6,0.01,0.6,0.7,1,9.479331970214844,9.563618659973145,0.36519932746887207,562
6,0.01,0.6,0.7,3,9.476935386657715,9.58524227142334,0.36351120471954346,486
6,0.01,0.6,0.7,5,9.491802215576172,9.547204971313477,0.36603844165802,595
6,0.01,0.6,0.7,10,9.45132064819336,9.516901016235352,0.3707458972930908,450
6,0.01,0.6,0.8,1,9.489492416381836,9.550224304199219,0.3656095862388611,427
6,0.01,0.6,0.8,3,9.518198013305664,9.55538558959961,0.3645244836807251,457
6,0.01,0.6,0.8,5,9.471761703491211,9.528769493103027,0.3670163154602051,575
6,0.01,0.6,0.8,10,9.459335327148438,9.473492622375488,0.3732043504714966,426
6,0.01,0.7,0.6,1,9.506181716918945,9.530810356140137,0.37111103534698486,474
6,0.01,0.7,0.6,3,9.506143569946289,9.547884941101074,0.3685552477836609,476
6,0.01,0.7,0.6,5,9.489436149597168,9.528141021728516,0.3707454800605774,485
6,0.01,0.7,0.6,10,9.448898315429688,9.483609199523926,0.37575268745422363,477
6,0.01,0.7,0.7,1,9.473978042602539,9.523527145385742,0.3730950951576233,536
6,0.01,0.7,0.7,3,9.499587059020996,9.521512031555176,0.37254810333251953,476
6,0.01,0.7,0.7,5,9.462174415588379,9.508698463439941,0.37327098846435547,614
6,0.01,0.7,0.7,10,9.455718040466309,9.482246398925781,0.3730326294898987,476
6,0.01,0.7,0.8,1,9.499016761779785,9.476018905639648,0.3757314682006836,484
6,0.01,0.7,0.8,3,9.489590644836426,9.47961139678955,0.37595057487487793,484
