max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,val_mae,test_mae,test_r2,trees
6,0.01,0.7,0.8,5,9.479044914245605,9.445486068725586,0.3768589496612549,470
6,0.01,0.7,0.8,10,9.476326942443848,9.432998657226562,0.37439996004104614,438
6,0.01,0.8,0.6,1,9.433950424194336,9.551773071289062,0.36839723587036133,522
6,0.01,0.8,0.6,3,9.460514068603516,9.579718589782715,0.3672736883163452,476
6,0.01,0.8,0.6,5,9.46126651763916,9.562281608581543,0.3693789839744568,480
6,0.01,0.8,0.6,10,9.435685157775879,9.529633522033691,0.37137413024902344,576
6,0.01,0.8,0.7,1,9.47698974609375,9.560404777526855,0.36694496870040894,451
6,0.01,0.8,0.7,3,9.473307609558105,9.551928520202637,0.36725032329559326,446
6,0.01,0.8,0.7,5,9.482152938842773,9.54082202911377,0.3681512475013733,449
6,0.01,0.8,0.7,10,9.454419136047363,9.504325866699219,0.37205952405929565,537
6,0.01,0.8,0.8,1,9.495361328125,9.539924621582031,0.3697441816329956,473
6,0.01,0.8,0.8,3,9.475127220153809,9.522135734558105,0.3715406060218811,472
6,0.01,0.8,0.8,5,9.476558685302734,9.489959716796875,0.3750477433204651,431
6,0.01,0.8,0.8,10,9.448125839233398,9.475823402404785,0.3751087784767151,521
6,0.02,0.6,0.6,1,9.470926284790039,9.550699234008789,0.367459774017334,343
6,0.02,0.6,0.6,3,9.47498607635498,9.540054321289062,0.3673720359802246,320
6,0.02,0.6,0.6,5,9.550496101379395,9.577718734741211,0.3653385639190674,233
6,0.02,0.6,0.6,10,9.465353965759277,9.596288681030273,0.3607657551765442,209
6,0.02,0.6,0.7,1,9.512166023254395,9.541254997253418,0.3642246723175049,241
6,0.02,0.6,0.7,3,9.491621971130371,9.572073936462402,0.3650662899017334,300
6,0.02,0.6,0.7,5,9.50070858001709,9.530794143676758,0.3659316897392273,273
6,0.02,0.6,0.7,10,9.48889446258545,9.530998229980469,0.3662452697753906,245
6,0.02,0.6,0.8,1,9.520347595214844,9.580254554748535,0.3649742603302002,237
6,0.02,0.6,0.8,3,9.506669044494629,9.56635856628418,0.3646277189254761,245
6,0.02,0.6,0.8,5,9.477364540100098,9.500099182128906,0.37497174739837646,281
6,0.02,0.6,0.8,10,9.44922924041748,9.554919242858887,0.3651736378669739,265
6,0.02,0.7,0.6,1,9.470351219177246,9.533854484558105,0.36925190687179565,213
6,0.02,0.7,0.6,3,9.459315299987793,9.491005897521973,0.37037307024002075,276
6,0.02,0.7,0.6,5,9.446243286132812,9.551804542541504,0.3665285110473633,271
6,0.02,0.7,0.6,10,9.476546287536621,9.507444381713867,0.37009841203689575,249
6,0.02,0.7,0.7,1,9.464609146118164,9.495193481445312,0.3717765212059021,272
6,0.02,0.7,0.7,3,9.4396390914917,9.51223087310791,0.368941068649292,275
6,0.02,0.7,0.7,5,9.458974838256836,9.567538261413574,0.36610639095306396,303
6,0.02,0.7,0.7,10,9.438427925109863,9.485074996948242,0.3698282837867737,365
6,0.02,0.7,0.8,1,9.460946083068848,9.539188385009766,0.36451369524002075,263
6,0.02,0.7,0.8,3,9.43343734741211,9.525747299194336,0.3658123016357422,263
6,0.02,0.7,0.8,5,9.41662883758545,9.491262435913086,0.3653380274772644,274
6,0.02,0.7,0.8,10,9.389762878417969,9.466874122619629,0.36753058433532715,310
6,0.02,0.8,0.6,1,9.427875518798828,9.586921691894531,0.3655048608779907,278
6,0.02,0.8,0.6,3,9.417901992797852,9.54630184173584,0.3687244653701782,289
6,0.02,0.8,0.6,5,9.4071683883667,9.580623626708984,0.36479681730270386,258
6,0.02,0.8,0.6,10,9.416463851928711,9.52286148071289,0.3703365921974182,258
6,0.02,0.8,0.7,1,9.425138473510742,9.546111106872559,0.36879104375839233,237
6,0.02,0.8,0.7,3,9.480897903442383,9.564361572265625,0.36673277616500854,235
6,0.02,0.8,0.7,5,9.45708179473877,9.572999000549316,0.3683472275733948,235
6,0.02,0.8,0.7,10,9.457582473754883,9.520577430725098,0.3680833578109741,241
6,0.02,0.8,0.8,1,9.440814018249512,9.542230606079102,0.36933279037475586,259
6,0.02,0.8,0.8,3,9.451075553894043,9.547163963317871,0.371240496635437,259
6,0.02,0.8,0.8,5,9.449666976928711,9.50601577758789,0.37425172328948975,263
6,0.02,0.8,0.8,10,9.466160774230957,9.491098403930664,0.3738611936569214,235
6,0.03,0.6,0.6,1,9.471260070800781,9.588478088378906,0.3651144504547119,155
6,0.03,0.6,0.6,3,9.414648056030273,9.606586456298828,0.3630298972129822,190
6,0.03,0.6,0.6,5,9.511800765991211,9.635123252868652,0.3620157837867737,126
6,0.03,0.6,0.6,10,9.476278305053711,9.54518985748291,0.371673583984375,189
6,0.03,0.6,0.7,1,9.496328353881836,9.596089363098145,0.35996222496032715,208
6,0.03,0.6,0.7,3,9.444928169250488,9.585733413696289,0.35884159803390503,171
6,0.03,0.6,0.7,5,9.425210952758789,9.550930976867676,0.365847110748291,232
6,0.03,0.6,0.7,10,9.491225242614746,9.588805198669434,0.3620542883872986,177
6,0.03,0.6,0.8,1,9.555691719055176,9.54241943359375,0.3663278818130493,171
6,0.03,0.6,0.8,3,9.548384666442871,9.534146308898926,0.36960482597351074,179
6,0.03,0.6,0.8,5,9.536795616149902,9.579817771911621,0.3619949221611023,226
6,0.03,0.6,0.8,10,9.577549934387207,9.49195671081543,0.3721922039985657,179
6,0.03,0.7,0.6,1,9.481139183044434,9.586613655090332,0.3591230511665344,126
6,0.03,0.7,0.6,3,9.423920631408691,9.553126335144043,0.3638347387313843,170
6,0.03,0.7,0.6,5,9.478407859802246,9.523359298706055,0.36710238456726074,178
6,0.03,0.7,0.6,10,9.462523460388184,9.500560760498047,0.3703964948654175,177
6,0.03,0.7,0.7,1,9.492249488830566,9.496858596801758,0.3700597882270813,161
6,0.03,0.7,0.7,3,9.448529243469238,9.467914581298828,0.3736492395401001,240
6,0.03,0.7,0.7,5,9.518600463867188,9.49564266204834,0.3721131682395935,159
6,0.03,0.7,0.7,10,9.460091590881348,9.447491645812988,0.3770121932029724,217
6,0.03,0.7,0.8,1,9.498796463012695,9.510980606079102,0.36952346563339233,156
6,0.03,0.7,0.8,3,9.506142616271973,9.537805557250977,0.368116557598114,132
6,0.03,0.7,0.8,5,9.426553726196289,9.514930725097656,0.3662189841270447,162
6,0.03,0.7,0.8,10,9.449831008911133,9.442708969116211,0.3723389506340027,145
6,0.03,0.8,0.6,1,9.478231430053711,9.564035415649414,0.3659079074859619,202
6,0.03,0.8,0.6,3,9.457423210144043,9.579656600952148,0.3627433776855469,180
6,0.03,0.8,0.6,5,9.43120288848877,9.545504570007324,0.36692380905151367,145
6,0.03,0.8,0.6,10,9.441370964050293,9.538080215454102,0.3678020238876343,211
6,0.03,0.8,0.7,1,9.495674133300781,9.556913375854492,0.3658348321914673,155
6,0.03,0.8,0.7,3,9.505166053771973,9.585986137390137,0.35779279470443726,130
6,0.03,0.8,0.7,5,9.490456581115723,9.513859748840332,0.36950987577438354,135
6,0.03,0.8,0.7,10,9.45467758178711,9.466165542602539,0.37269818782806396,216
6,0.03,0.8,0.8,1,9.455549240112305,9.593160629272461,0.3668854832649231,165
6,0.03,0.8,0.8,3,9.446585655212402,9.522096633911133,0.3719061613082886,124
6,0.03,0.8,0.8,5,9.441364288330078,9.539094924926758,0.3728339672088623,124
6,0.03,0.8,0.8,10,9.468550682067871,9.45473575592041,0.3749855160713196,165
6,0.05,0.6,0.6,1,9.41757583618164,9.688953399658203,0.35300832986831665,98
6,0.05,0.6,0.6,3,9.406026840209961,9.607028007507324,0.36158430576324463,134
6,0.05,0.6,0.6,5,9.42322063446045,9.597079277038574,0.36183708906173706,92
6,0.05,0.6,0.6,10,9.453892707824707,9.59635066986084,0.3599368929862976,92
6,0.05,0.6,0.7,1,9.476778984069824,9.591198921203613,0.3593783974647522,82
6,0.05,0.6,0.7,3,9.422464370727539,9.577964782714844,0.3602117896080017,125
6,0.05,0.6,0.7,5,9.451475143432617,9.623282432556152,0.3621169328689575,124
6,0.05,0.6,0.7,10,9.436318397521973,9.578651428222656,0.35904115438461304,89
6,0.05,0.6,0.8,1,9.474736213684082,9.65767765045166,0.3535904288291931,97
6,0.05,0.6,0.8,3,9.487275123596191,9.620809555053711,0.3578929305076599,109
6,0.05,0.6,0.8,5,9.527763366699219,9.596529960632324,0.35726189613342285,92
6,0.05,0.6,0.8,10,9.454312324523926,9.57026481628418,0.35772716999053955,138
6,0.05,0.7,0.6,1,9.538569450378418,9.623920440673828,0.356120765209198,119
6,0.05,0.7,0.6,3,9.520790100097656,9.588086128234863,0.3589521050453186,118
6,0.05,0.7,0.6,5,9.394023895263672,9.608549118041992,0.3528822660446167,173
6,0.05,0.7,0.6,10,9.466075897216797,9.584628105163574,0.36188435554504395,139
6,0.05,0.7,0.7,1,9.490792274475098,9.6072359085083,0.36116957664489746,86
6,0.05,0.7,0.7,3,9.53139591217041,9.534180641174316,0.35811352729797363,160
6,0.05,0.7,0.7,5,9.418423652648926,9.551012992858887,0.3621547818183899,124
6,0.05,0.7,0.7,10,9.504389762878418,9.54523754119873,0.3624333143234253,77
6,0.05,0.7,0.8,1,9.479642868041992,9.521889686584473,0.3713102340698242,80
6,0.05,0.7,0.8,3,9.471659660339355,9.528367042541504,0.36379534006118774,124
6,0.05,0.7,0.8,5,9.509725570678711,9.473479270935059,0.37291502952575684,64
6,0.05,0.7,0.8,10,9.509912490844727,9.474660873413086,0.3715645670890808,86
6,0.05,0.8,0.6,1,9.4137601852417,9.650592803955078,0.35032081604003906,124
6,0.05,0.8,0.6,3,9.493882179260254,9.568525314331055,0.3568480610847473,108
6,0.05,0.8,0.6,5,9.454883575439453,9.636902809143066,0.3566776514053345,140
6,0.05,0.8,0.6,10,9.42348575592041,9.542891502380371,0.36763304471969604,133
6,0.05,0.8,0.7,1,9.425169944763184,9.672176361083984,0.3551638126373291,117
6,0.05,0.8,0.7,3,9.488333702087402,9.705095291137695,0.3560327887535095,108
6,0.05,0.8,0.7,5,9.489729881286621,9.684700965881348,0.35519373416900635,132
6,0.05,0.8,0.7,10,9.435047149658203,9.547959327697754,0.36369556188583374,99
6,0.05,0.8,0.8,1,9.509490966796875,9.490509986877441,0.3712958097457886,99
6,0.05,0.8,0.8,3,9.508872985839844,9.643951416015625,0.3605491518974304,96
6,0.05,0.8,0.8,5,9.529033660888672,9.463126182556152,0.37975072860717773,98
6,0.05,0.8,0.8,10,9.534781455993652,9.485480308532715,0.3692789077758789,77
7,0.005,0.6,0.6,1,9.491865158081055,9.575860023498535,0.36627185344696045,948
7,0.005,0.6,0.6,3,9.484190940856934,9.555320739746094,0.36815905570983887,989
7,0.005,0.6,0.6,5,9.455549240112305,9.563179969787598,0.36770176887512207,987
7,0.005,0.6,0.6,10,9.48876667022705,9.501872062683105,0.3729053735733032,856
7,0.005,0.6,0.7,1,9.48984146118164,9.579771995544434,0.3641405701637268,984
7,0.005,0.6,0.7,3,9.4962739944458,9.565129280090332,0.3665674924850464,884
7,0.005,0.6,0.7,5,9.480013847351074,9.537259101867676,0.367581844329834,913
7,0.005,0.6,0.7,10,9.455689430236816,9.510553359985352,0.3705255389213562,985
7,0.005,0.6,0.8,1,9.488162994384766,9.546099662780762,0.36965733766555786,885
7,0.005,0.6,0.8,3,9.468955993652344,9.549019813537598,0.367423951625824,884
7,0.005,0.6,0.8,5,9.466313362121582,9.527497291564941,0.3699348568916321,955
7,0.005,0.6,0.8,10,9.446178436279297,9.477972030639648,0.3741196393966675,884
7,0.005,0.7,0.6,1,9.496336936950684,9.586725234985352,0.36501604318618774,942
7,0.005,0.7,0.6,3,9.500100135803223,9.589090347290039,0.36561155319213867,945
7,0.005,0.7,0.6,5,9.50536823272705,9.54348087310791,0.36980676651000977,940
7,0.005,0.7,0.6,10,9.472604751586914,9.526769638061523,0.37021738290786743,999
7,0.005,0.7,0.7,1,9.500516891479492,9.536323547363281,0.3706285357475281,895
7,0.005,0.7,0.7,3,9.485517501831055,9.540924072265625,0.3704802989959717,896
7,0.005,0.7,0.7,5,9.497994422912598,9.526403427124023,0.37113237380981445,861
7,0.005,0.7,0.7,10,9.490119934082031,9.50537109375,0.3732488751411438,810
7,0.005,0.7,0.8,1,9.512642860412598,9.522102355957031,0.37222152948379517,859
7,0.005,0.7,0.8,3,9.505234718322754,9.51457405090332,0.3720213770866394,984
7,0.005,0.7,0.8,5,9.486222267150879,9.518585205078125,0.3714023232460022,904
7,0.005,0.7,0.8,10,9.476945877075195,9.478569984436035,0.3737126588821411,807
7,0.005,0.8,0.6,1,9.501644134521484,9.605749130249023,0.36518943309783936,915
7,0.005,0.8,0.6,3,9.497701644897461,9.597427368164062,0.36626243591308594,907
7,0.005,0.8,0.6,5,9.48111343383789,9.56662654876709,0.36778151988983154,916
7,0.005,0.8,0.6,10,9.489538192749023,9.54432487487793,0.3698306679725647,875
7,0.005,0.8,0.7,1,9.507547378540039,9.590003967285156,0.36575812101364136,868
7,0.005,0.8,0.7,3,9.507920265197754,9.581945419311523,0.3659800887107849,939
7,0.005,0.8,0.7,5,9.49992561340332,9.540066719055176,0.3695834279060364,887
7,0.005,0.8,0.7,10,9.498538970947266,9.507628440856934,0.3731881380081177,878
7,0.005,0.8,0.8,1,9.513455390930176,9.574666976928711,0.36850863695144653,855
7,0.005,0.8,0.8,3,9.488017082214355,9.559784889221191,0.36896270513534546,876
7,0.005,0.8,0.8,5,9.518950462341309,9.522231101989746,0.3714160919189453,739
7,0.005,0.8,0.8,10,9.46614933013916,9.485740661621094,0.3759349584579468,869
7,0.01,0.6,0.6,1,9.524872779846191,9.619919776916504,0.3634842038154602,420
7,0.01,0.6,0.6,3,9.50035285949707,9.62458324432373,0.36305397748947144,420
7,0.01,0.6,0.6,5,9.482490539550781,9.592777252197266,0.3652080297470093,536
7,0.01,0.6,0.6,10,9.457138061523438,9.542179107666016,0.3679813742637634,535
7,0.01,0.6,0.7,1,9.502795219421387,9.608469009399414,0.36077725887298584,445
7,0.01,0.6,0.7,3,9.517539978027344,9.619991302490234,0.36166173219680786,376
7,0.01,0.6,0.7,5,9.502777099609375,9.602178573608398,0.36085712909698486,451
7,0.01,0.6,0.7,10,9.429335594177246,9.504776954650879,0.3717215657234192,537
7,0.01,0.6,0.8,1,9.526864051818848,9.605541229248047,0.35940229892730713,416
7,0.01,0.6,0.8,3,9.509027481079102,9.602094650268555,0.361860454082489,431
7,0.01,0.6,0.8,5,9.51449203491211,9.557526588439941,0.36638903617858887,405
7,0.01,0.6,0.8,10,9.457959175109863,9.482181549072266,0.3710290789604187,431
7,0.01,0.7,0.6,1,9.531660079956055,9.554596900939941,0.36867403984069824,477
7,0.01,0.7,0.6,3,9.50391674041748,9.578689575195312,0.3672277331352234,475
7,0.01,0.7,0.6,5,9.488208770751953,9.555856704711914,0.36677610874176025,542
7,0.01,0.7,0.6,10,9.470512390136719,9.52155590057373,0.37008029222488403,490
7,0.01,0.7,0.7,1,9.471282958984375,9.551060676574707,0.3671782612800598,476
7,0.01,0.7,0.7,3,9.504326820373535,9.560970306396484,0.3652258515357971,519
7,0.01,0.7,0.7,5,9.52920913696289,9.533190727233887,0.3693411350250244,470
7,0.01,0.7,0.7,10,9.475380897521973,9.492915153503418,0.37250590324401855,439
7,0.01,0.7,0.8,1,9.515098571777344,9.507777214050293,0.372502863407135,586
7,0.01,0.7,0.8,3,9.540079116821289,9.490168571472168,0.3721117377281189,501
7,0.01,0.7,0.8,5,9.482909202575684,9.470863342285156,0.375408411026001,481
7,0.01,0.7,0.8,10,9.509161949157715,9.478111267089844,0.3718263506889343,483
7,0.01,0.8,0.6,1,9.462760925292969,9.59245777130127,0.36597132682800293,422
7,0.01,0.8,0.6,3,9.481182098388672,9.623627662658691,0.3630995750427246,363
7,0.01,0.8,0.6,5,9.480865478515625,9.594324111938477,0.36530327796936035,425
7,0.01,0.8,0.6,10,9.456165313720703,9.552688598632812,0.36937081813812256,459
7,0.01,0.8,0.7,1,9.498251914978027,9.582118034362793,0.3646170496940613,422
7,0.01,0.8,0.7,3,9.492788314819336,9.600200653076172,0.36166828870773315,417
7,0.01,0.8,0.7,5,9.526049613952637,9.53632640838623,0.36755019426345825,448
7,0.01,0.8,0.7,10,9.474823951721191,9.519990921020508,0.36940908432006836,502
7,0.01,0.8,0.8,1,9.46228313446045,9.557672500610352,0.3698924779891968,425
7,0.01,0.8,0.8,3,9.453877449035645,9.539144515991211,0.36765748262405396,458
7,0.01,0.8,0.8,5,9.483649253845215,9.505719184875488,0.3718401789665222,473
7,0.01,0.8,0.8,10,9.473490715026855,9.477618217468262,0.37602829933166504,423
7,0.02,0.6,0.6,1,9.495244979858398,9.575654029846191,0.35982638597488403,240
7,0.02,0.6,0.6,3,9.489150047302246,9.634949684143066,0.3525853753089905,267
7,0.02,0.6,0.6,5,9.491241455078125,9.598729133605957,0.3579619526863098,209
7,0.02,0.6,0.6,10,9.468122482299805,9.54504680633545,0.3661731481552124,222
7,0.02,0.6,0.7,1,9.500981330871582,9.571118354797363,0.36354970932006836,227
7,0.02,0.6,0.7,3,9.486973762512207,9.6097993850708,0.3576733469963074,320
7,0.02,0.6,0.7,5,9.57673168182373,9.595111846923828,0.3615887761116028,239
7,0.02,0.6,0.7,10,9.496176719665527,9.53626823425293,0.3672568202018738,232
7,0.02,0.6,0.8,1,9.522144317626953,9.559443473815918,0.3619491457939148,273
7,0.02,0.6,0.8,3,9.499829292297363,9.510107040405273,0.3700498342514038,256
7,0.02,0.6,0.8,5,9.433649063110352,9.515486717224121,0.36904603242874146,339
7,0.02,0.6,0.8,10,9.50013256072998,9.533642768859863,0.36807703971862793,245
7,0.02,0.7,0.6,1,9.558701515197754,9.52802562713623,0.3691316246986389,252
7,0.02,0.7,0.6,3,9.496759414672852,9.551959037780762,0.3682798147201538,270
7,0.02,0.7,0.6,5,9.510705947875977,9.549202919006348,0.36376452445983887,259
7,0.02,0.7,0.6,10,9.52450942993164,9.522852897644043,0.3687307834625244,258
7,0.02,0.7,0.7,1,9.492276191711426,9.54703140258789,0.37088483572006226,207
7,0.02,0.7,0.7,3,9.480792045593262,9.589887619018555,0.3643953800201416,299
7,0.02,0.7,0.7,5,9.460497856140137,9.509698867797852,0.3720516562461853,265
7,0.02,0.7,0.7,10,9.513168334960938,9.479071617126465,0.37332409620285034,252
7,0.02,0.7,0.8,1,9.514032363891602,9.57487678527832,0.3614131212234497,241
7,0.02,0.7,0.8,3,9.50997257232666,9.577388763427734,0.3614063262939453,252
7,0.02,0.7,0.8,5,9.470304489135742,9.503876686096191,0.36959582567214966,243
7,0.02,0.7,0.8,10,9.473153114318848,9.512964248657227,0.36647486686706543,233
7,0.02,0.8,0.6,1,9.511493682861328,9.63514232635498,0.3615722060203552,231
7,0.02,0.8,0.6,3,9.487922668457031,9.643707275390625,0.3578713536262512,216
7,0.02,0.8,0.6,5,9.393263816833496,9.590243339538574,0.36241447925567627,285
7,0.02,0.8,0.6,10,9.473544120788574,9.584221839904785,0.3660704493522644,258
7,0.02,0.8,0.7,1,9.54321575164795,9.649147033691406,0.3583641052246094,256
7,0.02,0.8,0.7,3,9.520134925842285,9.646058082580566,0.35998815298080444,257
7,0.02,0.8,0.7,5,9.508898735046387,9.630248069763184,0.36385631561279297,240
7,0.02,0.8,0.7,10,9.500107765197754,9.555591583251953,0.36728906631469727,306
7,0.02,0.8,0.8,1,9.484355926513672,9.623117446899414,0.36665070056915283,204
7,0.02,0.8,0.8,3,9.518685340881348,9.588935852050781,0.36888134479522705,224
7,0.02,0.8,0.8,5,9.498566627502441,9.52480697631836,0.37186551094055176,285
7,0.02,0.8,0.8,10,9.476897239685059,9.510856628417969,0.3730175495147705,240
7,0.03,0.6,0.6,1,9.479459762573242,9.759163856506348,0.34518444538116455,164
7,0.03,0.6,0.6,3,9.490800857543945,9.720438957214355,0.3515428900718689,159
7,0.03,0.6,0.6,5,9.45039176940918,9.598930358886719,0.3594970703125,223
7,0.03,0.6,0.6,10,9.501748085021973,9.611871719360352,0.35925763845443726,142
7,0.03,0.6,0.7,1,9.514277458190918,9.673807144165039,0.3530849814414978,140
7,0.03,0.6,0.7,3,9.450329780578613,9.676076889038086,0.3519865870475769,201
7,0.03,0.6,0.7,5,9.4591064453125,9.594121932983398,0.3591575622558594,164
7,0.03,0.6,0.7,10,9.476366996765137,9.564257621765137,0.362321674823761,207
7,0.03,0.6,0.8,1,9.61020278930664,9.640094757080078,0.36068403720855713,137
7,0.03,0.6,0.8,3,9.557848930358887,9.586820602416992,0.36546117067337036,148
7,0.03,0.6,0.8,5,9.546085357666016,9.56629467010498,0.3616441488265991,150
7,0.03,0.6,0.8,10,9.497405052185059,9.507906913757324,0.37065011262893677,229
7,0.03,0.7,0.6,1,9.499956130981445,9.580076217651367,0.3632856607437134,159
7,0.03,0.7,0.6,3,9.511042594909668,9.544268608093262,0.37053656578063965,118
7,0.03,0.7,0.6,5,9.483841896057129,9.559720039367676,0.36532139778137207,194
7,0.03,0.7,0.6,10,9.462789535522461,9.484573364257812,0.36967480182647705,209
7,0.03,0.7,0.7,1,9.539267539978027,9.520478248596191,0.3670462965965271,170
7,0.03,0.7,0.7,3,9.53532886505127,9.513473510742188,0.3667152523994446,162
7,0.03,0.7,0.7,5,9.561421394348145,9.526811599731445,0.3678121566772461,124
7,0.03,0.7,0.7,10,9.506568908691406,9.403615951538086,0.37662971019744873,129
7,0.03,0.7,0.8,1,9.558666229248047,9.627603530883789,0.3581480383872986,119
7,0.03,0.7,0.8,3,9.51854133605957,9.546037673950195,0.3650931119918823,183
7,0.03,0.7,0.8,5,9.565544128417969,9.530271530151367,0.36945295333862305,124
7,0.03,0.7,0.8,10,9.516805648803711,9.46137809753418,0.37101274728775024,159
7,0.03,0.8,0.6,1,9.498445510864258,9.6726655960083,0.35677629709243774,217
7,0.03,0.8,0.6,3,9.4718599319458,9.694051742553711,0.3544842600822449,173
7,0.03,0.8,0.6,5,9.502575874328613,9.63688850402832,0.361327588558197,183
7,0.03,0.8,0.6,10,9.497354507446289,9.570399284362793,0.36490386724472046,155
7,0.03,0.8,0.7,1,9.56290054321289,9.530335426330566,0.36579054594039917,164
7,0.03,0.8,0.7,3,9.57388973236084,9.605870246887207,0.3604447841644287,130
7,0.03,0.8,0.7,5,9.545194625854492,9.532071113586426,0.3682482838630676,163
7,0.03,0.8,0.7,10,9.514989852905273,9.517422676086426,0.3691728115081787,130
7,0.03,0.8,0.8,1,9.58170223236084,9.648655891418457,0.36067473888397217,159
7,0.03,0.8,0.8,3,9.559560775756836,9.607806205749512,0.36459916830062866,150
7,0.03,0.8,0.8,5,9.535207748413086,9.567634582519531,0.36746877431869507,148
7,0.03,0.8,0.8,10,9.496811866760254,9.55616283416748,0.36717796325683594,121
7,0.05,0.6,0.6,1,9.4357271194458,9.760499954223633,0.3389465808868408,113
7,0.05,0.6,0.6,3,9.43189525604248,9.623766899108887,0.35427916049957275,77
7,0.05,0.6,0.6,5,9.491922378540039,9.713751792907715,0.3458458185195923,113
7,0.05,0.6,0.6,10,9.471352577209473,9.531889915466309,0.3687301278114319,92
7,0.05,0.6,0.7,1,9.46799373626709,9.69729995727539,0.35108423233032227,120
7,0.05,0.6,0.7,3,9.48203182220459,9.670970916748047,0.35246986150741577,108
7,0.05,0.6,0.7,5,9.511734962463379,9.591337203979492,0.3607019782066345,134
7,0.05,0.6,0.7,10,9.438071250915527,9.641196250915527,0.3564513921737671,77
7,0.05,0.6,0.8,1,9.59898853302002,9.63060188293457,0.3597884178161621,90
7,0.05,0.6,0.8,3,9.54612922668457,9.71616268157959,0.341461181640625,126
7,0.05,0.6,0.8,5,9.586957931518555,9.693535804748535,0.3489747643470764,114
7,0.05,0.6,0.8,10,9.497479438781738,9.61023235321045,0.355726957321167,90
7,0.05,0.7,0.6,1,9.488890647888184,9.693007469177246,0.3478548526763916,147
7,0.05,0.7,0.6,3,9.520352363586426,9.617171287536621,0.3524981737136841,123
7,0.05,0.7,0.6,5,9.583525657653809,9.728212356567383,0.35113877058029175,71
7,0.05,0.7,0.6,10,9.517943382263184,9.6127290725708,0.3542954921722412,74
7,0.05,0.7,0.7,1,9.549076080322266,9.63575267791748,0.35253167152404785,109
7,0.05,0.7,0.7,3,9.550066947937012,9.621623992919922,0.35753703117370605,128
7,0.05,0.7,0.7,5,9.547096252441406,9.699872016906738,0.35197609663009644,119
7,0.05,0.7,0.7,10,9.502035140991211,9.490950584411621,0.3707848787307739,112
7,0.05,0.7,0.8,1,9.577372550964355,9.591309547424316,0.3622089624404907,65
7,0.05,0.7,0.8,3,9.597545623779297,9.535465240478516,0.367687463760376,73
7,0.05,0.7,0.8,5,9.627245903015137,9.5739164352417,0.3683018684387207,73
7,0.05,0.7,0.8,10,9.497663497924805,9.58547592163086,0.36937040090560913,73
7,0.05,0.8,0.6,1,9.530908584594727,9.678844451904297,0.3518051505088806,83
7,0.05,0.8,0.6,3,9.54333782196045,9.652388572692871,0.35110223293304443,121
7,0.05,0.8,0.6,5,9.524646759033203,9.619927406311035,0.35815006494522095,109
7,0.05,0.8,0.6,10,9.483611106872559,9.622957229614258,0.35381221771240234,130
7,0.05,0.8,0.7,1,9.56918716430664,9.632428169250488,0.36286240816116333,101
7,0.05,0.8,0.7,3,9.53182315826416,9.649922370910645,0.35739070177078247,130
7,0.05,0.8,0.7,5,9.514753341674805,9.621992111206055,0.36351048946380615,112
7,0.05,0.8,0.7,10,9.52380657196045,9.558698654174805,0.36325544118881226,96
7,0.05,0.8,0.8,1,9.49872875213623,9.580550193786621,0.36551785469055176,94
7,0.05,0.8,0.8,3,9.590251922607422,9.68006420135498,0.35962730646133423,62
7,0.05,0.8,0.8,5,9.521626472473145,9.635963439941406,0.3612469434738159,96
7,0.05,0.8,0.8,10,9.49865436553955,9.527312278747559,0.36829203367233276,76
